web_scraper_order,web_scraper_start_url,name,price,adress,image_link
"1765054586-1","https://sn.coinafrique.com/categorie/chiens?page=11","Berger blanc","200 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-blanc-1163882"
"1765054586-2","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Berger Allemand de race pure","125 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-de-race-pure-1148739"
"1765054586-3","https://sn.coinafrique.com/categorie/chiens?page=11","Pitbull","90 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbull-1139092"
"1765054586-4","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Berger Allemand","350 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-1123229"
"1765054586-5","https://sn.coinafrique.com/categorie/chiens?page=11","Chien Rottweiler","375 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-rottweiler-1122493"
"1765054586-6","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot berger allemand","200 000CFA","Patte d'oie, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1115802"
"1765054586-7","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot akita américain","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-akita-americain-1106542"
"1765054586-8","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots","350 000CFA","Les Parcelles Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-1000525"
"1765054586-9","https://sn.coinafrique.com/categorie/chiens?page=11","Boerboel femelle","400 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/boerboel-femelle-989796"
"1765054586-10","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot Cane Corso","800 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-cane-corso-956906"
"1765054586-11","https://sn.coinafrique.com/categorie/chiens?page=11","Pitbull black nose","250 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbull-black-nose-900600"
"1765054586-12","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Cane Corso","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-891450"
"1765054586-13","https://sn.coinafrique.com/categorie/chiens?page=11","Chien berger allemand à poil long","200 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-allemand-a-poil-long-848994"
"1765054586-14","https://sn.coinafrique.com/categorie/chiens?page=11","Caniche bichons maltais","190 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichons-maltais-788455"
"1765054586-15","https://sn.coinafrique.com/categorie/chiens?page=11","Pitbull Red Nose","220 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitbull-red-nose-778978"
"1765054586-16","https://sn.coinafrique.com/categorie/chiens?page=11","Chiot Boerboel","450 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-boerboel-751964"
"1765054586-17","https://sn.coinafrique.com/categorie/chiens?page=11","Caniche bichon","200 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-bichon-751558"
"1765054586-18","https://sn.coinafrique.com/categorie/chiens?page=11","Chiots Pitbull","250 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-742716"
"1765054586-19","https://sn.coinafrique.com/categorie/chiens?page=11","Pitt Bull red nose femelle","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pitt-bull-red-nose-femelle-742530"
"1765054817-20","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Berger Allemand","150 000CFA","Rufisque, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-2535190"
"1765054817-21","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot berger malinois","250 000CFA","Diamniadio, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-malinois-2534330"
"1765054817-22","https://sn.coinafrique.com/categorie/chiens?page=10","Chien chiwawa","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-chiwawa-2533324"
"1765054817-23","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Rottweiler","300 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-2528100"
"1765054817-24","https://sn.coinafrique.com/categorie/chiens?page=10","Berger allemand","175 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-2508974"
"1765054817-25","https://sn.coinafrique.com/categorie/chiens?page=10","Chiens  Berger allemand","200 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-berger-allemand-2482151"
"1765054817-26","https://sn.coinafrique.com/categorie/chiens?page=10","Yorkshire toy femelle","750 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/yorkshire-toy-femelle-2466136"
"1765054817-27","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Bichons Maltais","195 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-maltais-2460286"
"1765054817-28","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Malinois","200 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2457699"
"1765054817-29","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots","300 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-2452744"
"1765054817-30","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots bichons","200 000CFA","HLM, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-2443734"
"1765054817-31","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots malinois","250 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2441977"
"1765054817-32","https://sn.coinafrique.com/categorie/chiens?page=10","Malinois pur sang","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/malinois-pur-sang-2425090"
"1765054817-33","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Caniche","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-caniche-2417666"
"1765054817-34","https://sn.coinafrique.com/categorie/chiens?page=10","Berger allemand","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-2374457"
"1765054817-35","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot yorkie","300 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-yorkie-2373725"
"1765054817-36","https://sn.coinafrique.com/categorie/chiens?page=10","Berger allemand","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-2354463"
"1765054817-37","https://sn.coinafrique.com/categorie/chiens?page=10","Chien berger malinois","150 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-berger-malinois-2331869"
"1765054817-38","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Bichons","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-2324363"
"1765054817-39","https://sn.coinafrique.com/categorie/chiens?page=10","Caniche","240 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-2308946"
"1765054817-40","https://sn.coinafrique.com/categorie/chiens?page=10","Berger Allemand femelle","250 000CFA","Fass, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-femelle-2300480"
"1765054817-41","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Rottweiler","400 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-2299686"
"1765054817-42","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Berger","160 000CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-2277897"
"1765054817-43","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Berger blanc","170 000CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-blanc-2250259"
"1765054817-44","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots berger belge malinois","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-belge-malinois-2244294"
"1765054817-45","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots berger allemand","175 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2230488"
"1765054817-46","https://sn.coinafrique.com/categorie/chiens?page=10","Berger allemand pur sang","150 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-pur-sang-2217470"
"1765054817-47","https://sn.coinafrique.com/categorie/chiens?page=10","Berger allemand pure sang","150 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-pure-sang-2217466"
"1765054817-48","https://sn.coinafrique.com/categorie/chiens?page=10","Berger blanc suisse","150 000CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-blanc-suisse-2211811"
"1765054817-49","https://sn.coinafrique.com/categorie/chiens?page=10","Chien","65 000CFA","Gibraltar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-2209275"
"1765054817-50","https://sn.coinafrique.com/categorie/chiens?page=10","Bichons","350 000CFA","Ngor, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichons-2181152"
"1765054817-51","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot chowchow","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-chowchow-2155097"
"1765054817-52","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Yorkie_Chon","300 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-yorkie-chon-2151616"
"1765054817-53","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Rottweiler","300 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rottweiler-2151223"
"1765054817-54","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots rockweile","290 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-rockweile-2119461"
"1765054817-55","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Yorkshire/caniche","200 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-yorkshire-caniche-2107633"
"1765054817-56","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Berger Amstaff","130 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-amstaff-2082208"
"1765054817-57","https://sn.coinafrique.com/categorie/chiens?page=10","Berger malinois charboné","300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-malinois-charbone-2063869"
"1765054817-58","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Can Corso","300 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-can-corso-2062566"
"1765054817-59","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Berger Allemand","250 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-2062558"
"1765054817-60","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Chowchow","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-chowchow-2047517"
"1765054817-61","https://sn.coinafrique.com/categorie/chiens?page=10","Femelles  métisse rock / 4 chiennes","50 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/femelles-metisse-rock-4-chiennes-1984265"
"1765054817-62","https://sn.coinafrique.com/categorie/chiens?page=10","CHiots Pitbull","90 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-1959031"
"1765054817-63","https://sn.coinafrique.com/categorie/chiens?page=10","Chien","400 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-1940073"
"1765054817-64","https://sn.coinafrique.com/categorie/chiens?page=10","Chien","400 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-1940062"
"1765054817-65","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Labrador","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-1935397"
"1765054817-66","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot boxer","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-boxer-1935386"
"1765054817-67","https://sn.coinafrique.com/categorie/chiens?page=10","Chiens Malinois","300 000CFA","Dakar Plateau, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiens-malinois-1904735"
"1765054817-68","https://sn.coinafrique.com/categorie/chiens?page=10","Métisse chiots rottweiler","50 000CFA","Mermoz-Sacré-Cœur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/metisse-chiots-rottweiler-1890049"
"1765054817-69","https://sn.coinafrique.com/categorie/chiens?page=10","Labrador","200 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/labrador-1869479"
"1765054817-70","https://sn.coinafrique.com/categorie/chiens?page=10","Bulldog anglais","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bulldog-anglais-1862159"
"1765054817-71","https://sn.coinafrique.com/categorie/chiens?page=10","Femelle dogue de Bordeaux","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/femelle-dogue-de-bordeaux-1862155"
"1765054817-72","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Dogue allemand","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-dogue-allemand-1862148"
"1765054817-73","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots pékinois pure race","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pekinois-pure-race-1862142"
"1765054817-74","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Shiba inu","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-shiba-inu-1862112"
"1765054817-75","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Spitz nain pomeranian","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-spitz-nain-pomeranian-1862107"
"1765054817-76","https://sn.coinafrique.com/categorie/chiens?page=10","Caniches","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniches-1840583"
"1765054817-77","https://sn.coinafrique.com/categorie/chiens?page=10","Chien Dogue Allemand","Prix sur demande","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-dogue-allemand-1840570"
"1765054817-78","https://sn.coinafrique.com/categorie/chiens?page=10","Doberman pure souche","350 000CFA","Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/doberman-pure-souche-1803179"
"1765054817-79","https://sn.coinafrique.com/categorie/chiens?page=10","Chien Bichon","Prix sur demande","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-bichon-1733519"
"1765054817-80","https://sn.coinafrique.com/categorie/chiens?page=10","Cani corso","600 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/cani-corso-1716117"
"1765054817-81","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot berger belge malinois","175 000CFA","Pikine, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-belge-malinois-1628361"
"1765054817-82","https://sn.coinafrique.com/categorie/chiens?page=10","Doberman","400 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/doberman-1621541"
"1765054817-83","https://sn.coinafrique.com/categorie/chiens?page=10","Pékinois","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/pekinois-1592664"
"1765054817-84","https://sn.coinafrique.com/categorie/chiens?page=10","Doberman lignée européenne","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/doberman-lignee-europeenne-1592645"
"1765054817-85","https://sn.coinafrique.com/categorie/chiens?page=10","Spitz pomperanian nain","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/spitz-pomperanian-nain-1592536"
"1765054817-86","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Spitz nain","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-spitz-nain-1571895"
"1765054817-87","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Hight quality husky Sibérien","Prix sur demande","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-hight-quality-husky-siberien-1568103"
"1765054817-88","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots akita américain","990 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-akita-americain-1536386"
"1765054817-89","https://sn.coinafrique.com/categorie/chiens?page=10","Caniche","100 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-1502366"
"1765054817-90","https://sn.coinafrique.com/categorie/chiens?page=10","Caniches","100 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniches-1502318"
"1765054817-91","https://sn.coinafrique.com/categorie/chiens?page=10","Caniche","100 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniche-1502314"
"1765054817-92","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots husky sibérien - dog argentin - cane corso","350 000CFA","Keur Massar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-husky-siberien-dog-argentin-cane-corso-1477206"
"1765054817-93","https://sn.coinafrique.com/categorie/chiens?page=10","Spitz nain","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/spitz-nain-1455313"
"1765054817-94","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Chowchow","990 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-chowchow-1444195"
"1765054817-95","https://sn.coinafrique.com/categorie/chiens?page=10","Bebé Lhasa Apso","Prix sur demande","Mbour, Sénégal","https://sn.coinafrique.com/annonce/chiens/bebe-lhasa-apso-1426072"
"1765054817-96","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Dalmatiens","450 000CFA","Fann, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-dalmatiens-1396092"
"1765054817-97","https://sn.coinafrique.com/categorie/chiens?page=10","Chiot Berger Allemand","350 000CFA","Parcelle Assainies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-1387279"
"1765054817-98","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Shih-Tzu","250 000CFA","Point E, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-shih-tzu-1381280"
"1765054817-99","https://sn.coinafrique.com/categorie/chiens?page=10","Chien Pitbull","150 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-1339794"
"1765054817-100","https://sn.coinafrique.com/categorie/chiens?page=10","Chiots Cane Corso","500 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-cane-corso-1279844"
"1765054817-101","https://sn.coinafrique.com/categorie/chiens?page=10","Bichon maltais","170 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichon-maltais-1208713"
"1765054817-102","https://sn.coinafrique.com/categorie/chiens?page=10","Bergers - labrador - pitbull - rottweiler","Prix sur demande","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bergers-labrador-pitbull-rottweiler-1184876"
"1765054817-103","https://sn.coinafrique.com/categorie/chiens?page=10","Bichons malté","180 000CFA","Cambérène, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichons-malte-1176190"
"1765055048-104","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Malinois","230 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2951762"
"1765055048-105","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots malinois","250 000CFA","Mermoz-Sacré Coeur, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2951499"
"1765055048-106","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull femelle","300 000CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-femelle-2950286"
"1765055048-107","https://sn.coinafrique.com/categorie/chiens?page=9","Chien","500 000CFA","Mbao, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-2949981"
"1765055048-108","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Malinois","300 000CFA","Grand Yoff, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-malinois-2946384"
"1765055048-109","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand / husky","175 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-husky-2945713"
"1765055048-110","https://sn.coinafrique.com/categorie/chiens?page=9","Berger femelle","160 000CFA","Dieuppeul-Derklé, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-femelle-2939379"
"1765055048-111","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots bolognais","150 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bolognais-2932610"
"1765055048-112","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull","170 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-2927795"
"1765055048-113","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Berger Allemand","165 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2923824"
"1765055048-114","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot husky","450 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-2922209"
"1765055048-115","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Husky","450 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-husky-2922194"
"1765055048-116","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Rottweiler","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiler-2920881"
"1765055048-117","https://sn.coinafrique.com/categorie/chiens?page=9","Caniches","100 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/caniches-2913795"
"1765055048-118","https://sn.coinafrique.com/categorie/chiens?page=9","Chien Pitbull","400 000CFA","Hann Bel-Air, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-pitbull-2898017"
"1765055048-119","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot pitbull","175 000CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-pitbull-2896747"
"1765055048-120","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bichons Spitz Royal","200 000CFA","Saly, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bichons-spitz-royal-2890179"
"1765055048-121","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot rottweiller","Prix sur demande","Grand Dakar, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-rottweiller-2882667"
"1765055048-122","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot Bichon","111 111 111 111 111 000CFA","Ouakam, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-bichon-2877719"
"1765055048-123","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Labrador","200 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-labrador-2877490"
"1765055048-124","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand","180 000CFA","Guediawaye, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-2864271"
"1765055048-125","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","350 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-2863494"
"1765055048-126","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot mâle Berger allemand","100 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-male-berger-allemand-2862580"
"1765055048-127","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot berger allemand / Rottweiller","75 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-berger-allemand-rottweiller-2861530"
"1765055048-128","https://sn.coinafrique.com/categorie/chiens?page=9","Berger allemand","150 000CFA","Almadies, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/berger-allemand-2835075"
"1765055048-129","https://sn.coinafrique.com/categorie/chiens?page=9","Bichamon Maltais","250 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/bichamon-maltais-2823458"
"1765055048-130","https://sn.coinafrique.com/categorie/chiens?page=9","Rott royal 10","500 000CFA","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/rott-royal-10-2812803"
"1765055048-131","https://sn.coinafrique.com/categorie/chiens?page=9","Chien malinois","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chien-malinois-2795793"
"1765055048-132","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots pitbull","175 000CFA","Saint Louis, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-2795342"
"1765055048-133","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots berger allemand","200 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-berger-allemand-2784090"
"1765055048-134","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Pitbull","160 000CFA","Thies, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-pitbull-2784073"
"1765055048-135","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots","Prix sur demande","Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-2766184"
"1765055048-136","https://sn.coinafrique.com/categorie/chiens?page=9","Chiots Bergers allemands pur sang - lignée de travail","250 000CFA","Sicap Liberté, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiots-bergers-allemands-pur-sang-lignee-de-travail-2762158"
"1765055048-137","https://sn.coinafrique.com/categorie/chiens?page=9","Chiot dog allemand","500 000CFA","Mamelles, Dakar, Sénégal","https://sn.coinafrique.com/annonce/chiens/chiot-dog-allemand-2751446"
